gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
NEK9,123.192777202921,-0.0426310638964605,0.13871898976053,0.602259666245576,0.851470562623056
ITPK1,64.0994126170276,0.0453803593886581,0.14450938718367,0.602255973030086,0.851470562623056
SLC35E2B,75.2114299486975,0.0447728069739196,0.131181778075363,0.60279236110412,0.851518708966133
PTPRF,16.7781253056535,0.0236485850890023,0.167240434892372,0.602522689636557,0.851518708966133
SEMA3B,9.99697904778739,0.0222371297484051,0.166407504367326,0.602678321908794,0.851518708966133
RYBP,225.11201378694,0.0441121156423916,0.134207838828402,0.602798415371463,0.851518708966133
ABCF1,127.88604232756,-0.0401031623225597,0.130253709969171,0.60249901632858,0.851518708966133
BORCS7,103.181697867092,0.0436910114769356,0.132610657504109,0.602482536874388,0.851518708966133
NAA30,35.7464176486659,0.0239398545244794,0.16253795039143,0.60286668071878,0.851518708966133
PGS1,51.6899781560066,-0.0348571002894694,0.155696001697868,0.602887113804593,0.851518708966133
DNAJC14,17.9662300476383,0.0211278682031529,0.16445666685411,0.603159165676888,0.851758428112829
EIF2S1,118.469913655394,-0.0442483650029938,0.129122921804482,0.603279423256569,0.851758428112829
SNRPA1,157.084034826535,0.0431818485427743,0.131882453102626,0.603254412453909,0.851758428112829
PEX26,57.2608681308469,0.0314272528586342,0.156131410781393,0.603548829244707,0.852034008820615
FBXW7,101.761735321805,-0.0394393831392676,0.145908263633401,0.603631732745556,0.852046267296075
SSB,378.751870897039,-0.0409323112197229,0.0978032306627138,0.603770660018598,0.852137592453099
MBOAT2,58.7885420555102,0.0317303685302456,0.158010076649456,0.604347015370668,0.852428807004088
AADAT,18.3250404064441,0.0228250679821349,0.163614172569258,0.60434826308417,0.852428807004088
TMEM25,37.306961959268,0.0296479120729707,0.161072960211646,0.604302640566324,0.852428807004088
SC5D,87.3672110329304,-0.040228888289646,0.145310920413038,0.604290400812085,0.852428807004088
GMFG,862.605660183962,-0.0418504253457729,0.10138707750865,0.604236317610968,0.852428807004088
LCLAT1,77.5452595384759,-0.0394196482124439,0.146167500415117,0.604540943577037,0.852491098423337
KLHL3,267.5013764201,-0.0229284481993548,0.163107674550588,0.60452660265295,0.852491098423337
STAT1,135.919813384242,-0.041891570908433,0.141807420568335,0.604775272510969,0.852664348416603
POR,27.1052509559612,0.0257070919053089,0.160924838823714,0.604960898767703,0.852664348416603
ORMDL2,40.5958286323923,0.0310002139225223,0.159170289106818,0.604845542865805,0.852664348416603
MGA,119.090967207191,0.0441679830182633,0.133835225656351,0.604953024056271,0.852664348416603
NCOA1,159.814128519585,-0.0430720899921658,0.134601214723319,0.606014371119086,0.852698723071096
FARSB,95.9415924984412,-0.0421933611491126,0.135432119561388,0.606322271465972,0.852698723071096
NCKIPSD,8.62777154920215,-0.0141243512107361,0.16607176988699,0.60535835221607,0.852698723071096
ATG5,89.0813939236993,-0.0376718155207049,0.151306471250855,0.605881882254259,0.852698723071096
ATRX,592.753261001466,0.0426320912853818,0.107261253280283,0.606302428920593,0.852698723071096
MAF1,96.3177797325087,0.0366840431073655,0.152935535549735,0.606245643529218,0.852698723071096
RANBP6,49.7629931514356,-0.0336858816342394,0.156009399498012,0.606250834842636,0.852698723071096
NFIB,105.080694982316,0.0332941461936879,0.156187328963675,0.606082084013594,0.852698723071096
CHMP5,123.259820664818,0.0437060238673417,0.134817305562163,0.605353778260009,0.852698723071096
CD59,300.848393915486,0.0438801702427802,0.121429207341036,0.606001407349062,0.852698723071096
APOA1,14.3227870243888,-0.0216812646390333,0.164404786502863,0.606165809275469,0.852698723071096
ING1,32.7050524871419,-0.0387423797875251,0.149182470054264,0.6060910007379,0.852698723071096
C15orf40,101.320857924443,0.0423972332812198,0.138614776801488,0.605454856388752,0.852698723071096
ZNF830,53.6112849496875,-0.0423648330565796,0.138844961676522,0.605506477865111,0.852698723071096
CHMP6,30.7227212039574,0.030451663960394,0.159445651175608,0.605574086610353,0.852698723071096
KIZ,66.1412628273693,0.0298918608237855,0.159517379543817,0.60526793947183,0.852698723071096
ZFP82,31.7426041586634,0.0354761782366369,0.153454754184214,0.60514323631224,0.852698723071096
CIC,37.4744984326924,0.0354755423089691,0.154837089498375,0.606086440078473,0.852698723071096
PARP11,71.5404342646462,-0.0428968523192435,0.136839972673727,0.606528221441542,0.852883878264197
CISD3,37.6798939104597,0.0320308172580264,0.158741335455528,0.606663536875456,0.852969675851836
BACE1,27.0017312116829,0.0241060480592926,0.163325642786547,0.606800826546672,0.85305822786625
DPYD,308.583807338701,-0.0407037484191875,0.137667308956014,0.607150904831945,0.853195587556685
HMCES,62.2541950827843,0.035421709637937,0.154514010265034,0.607536196055159,0.853195587556685
UEVLD,25.3965814712838,0.0239936368408913,0.163076737678752,0.607716055701308,0.853195587556685
ASRGL1,23.2107383610863,-0.0283085266174966,0.159693093664156,0.607577189956751,0.853195587556685
FOXJ2,34.114576533055,0.0313121516441921,0.159491352823051,0.607036650847854,0.853195587556685
TSPAN31,75.7243097562655,-0.0420496633279315,0.136710664881726,0.607450348476606,0.853195587556685
SHPK,8.70177879852809,-0.0210482346068651,0.164511687345653,0.607670619186212,0.853195587556685
ANKRD40,55.9997302839196,-0.0416302411441461,0.139073791581163,0.607393188914195,0.853195587556685
SLC44A2,71.1476398194862,-0.0365819471117659,0.153129798975813,0.607302292406118,0.853195587556685
FBXW9,46.1287949113764,0.0313028196406976,0.158709705914229,0.607609517577812,0.853195587556685
SAE1,88.5560385815128,-0.041339246967241,0.141637803799484,0.607172969045337,0.853195587556685
ZNF786,13.5831276423306,-0.0271372754390646,0.161091818633718,0.608270720857783,0.853661109467891
IREB2,139.203775552423,0.0437533251507375,0.125653028694124,0.608244801516864,0.853661109467891
GGNBP2,181.099744108657,0.0441748109877619,0.124924495856966,0.608201903615297,0.853661109467891
KLHDC2,107.717543355247,-0.0380023829176858,0.149504749175437,0.608385927299374,0.853718426280017
RNF215,16.2046520868518,0.0276334677538169,0.162296578971859,0.608899050603882,0.854334038246463
MOV10,39.2851075500764,0.0384857891787658,0.149791799780859,0.611608665537699,0.854710775730941
POLR3C,65.6117520578566,0.0394475383622047,0.144991574685241,0.611864162368692,0.854710775730941
ATRAID,214.63129323226,0.0434135691014129,0.121025393678193,0.610757844550439,0.854710775730941
GNLY,3.17050333932387,0.0188097970489704,0.168580027861431,0.610053882909682,0.854710775730941
RANBP2,232.428679324549,0.0441473038231068,0.126461484514758,0.611706761658972,0.854710775730941
ABCB6,5.73275655807711,-0.00219517589177917,0.165731020934357,0.610459927068007,0.854710775730941
CCDC174,70.823414726239,0.0386485433589933,0.145155250442896,0.612061871835466,0.854710775730941
GRPEL1,34.0665320295805,-0.0256004519663895,0.162262065038993,0.611961596163625,0.854710775730941
MANBA,146.786222679452,0.0428777772835488,0.127966992257044,0.610139404994311,0.854710775730941
C4orf46,31.1218486420664,0.0252722641506888,0.1621940680102,0.612135899207766,0.854710775730941
FAF2,81.778092086194,0.0424595012523426,0.135572331313101,0.611676169286873,0.854710775730941
ZNF879,11.6227344760036,0.0260223524421446,0.16186361638731,0.609971376546126,0.854710775730941
MSH5,24.150080358303,0.0305373559527045,0.158981455079516,0.609606328194006,0.854710775730941
MDN1,124.148524101302,-0.0401474142263365,0.139391598457382,0.611964710080583,0.854710775730941
OFD1,190.772980891806,0.0420911299435036,0.101613122927744,0.610937061741908,0.854710775730941
LOXL2,9.8036705836236,-0.0102062258536354,0.165752788879747,0.609921141478104,0.854710775730941
DENND3,36.1229833839653,-0.0267357797460979,0.162330147816544,0.610270555941599,0.854710775730941
PSMB7,307.100060020322,-0.0431232985667091,0.119722754823169,0.60989182408394,0.854710775730941
ZBTB43,76.9297173238529,0.0349007449459973,0.151474614927942,0.611002011886449,0.854710775730941
ENDOD1,18.8525077574967,-0.0189054210312389,0.161990854772365,0.610207246271914,0.854710775730941
TIMM8B,116.401716374451,-0.0389334244153757,0.147010983731892,0.611106423358927,0.854710775730941
ZNF248,55.5770905189271,-0.03692988488876,0.15070150113981,0.612029375502136,0.854710775730941
SEC24C,40.3644016939898,-0.0339961325228453,0.154141351304078,0.611242009467009,0.854710775730941
CDCA3,8.81417836140112,-0.017959549893215,0.16550798499817,0.612145644430296,0.854710775730941
KLRD1,22.5756758304142,-0.0204712376154942,0.162343007477242,0.609277742991591,0.854710775730941
SLC8B1,27.9929491719427,0.0243830842244454,0.162713540638282,0.610814431810793,0.854710775730941
ERCC5,64.0851669725185,-0.0374123201100567,0.150113750150407,0.611437710027803,0.854710775730941
TMEM251,25.2205407622302,0.0299546470904665,0.159380948021311,0.611737699307879,0.854710775730941
NIPA1,37.9278256727636,0.0194649267869121,0.163852075103757,0.610980324981818,0.854710775730941
ZNF770,116.907221280241,-0.037991559342186,0.148135825082835,0.610924592260616,0.854710775730941
ZFAND6,267.995127029297,-0.0437820827595997,0.125054317452639,0.609445413367035,0.854710775730941
ARRB2,112.191696023639,0.0387436454835307,0.148775502047296,0.611500126467562,0.854710775730941
GHDC,27.2285654338007,-0.0369449474097543,0.149550356358832,0.610616184639874,0.854710775730941
RALGAPB,74.525725207084,-0.0327654217923423,0.15561614766998,0.61213567044091,0.854710775730941
PCP2,4.43220893759694,0.0167570884827557,0.16704831724494,0.610319437479399,0.854710775730941
SUGP2,104.343843189517,-0.04366706264763,0.117313823769648,0.60942287601209,0.854710775730941
ZNF223,10.8867954516989,0.0256599705044426,0.160500816697934,0.611292638544804,0.854710775730941
CCDC106,17.2349113909387,-0.0189326022677544,0.164081627132358,0.610236161630319,0.854710775730941
BID,108.881871895311,-0.0369973751878334,0.150029080728333,0.609587857851217,0.854710775730941
MIEF1,73.2495596882847,0.0383519293098947,0.148844640629652,0.610629921589851,0.854710775730941
POLE4,61.4231081150862,-0.0351581759911194,0.152187645187575,0.612224349264519,0.854716712824598
BLOC1S3,39.7230253590483,-0.0197527527847454,0.163081904046126,0.612398618167647,0.854856047734021
ZNF284,26.5796314868107,0.0273420732973285,0.161689744116082,0.612726277964938,0.855209443287233
GRHL1,26.2353528291711,-0.0225137255512812,0.163429160986577,0.615861836233329,0.855399396199605
CAD,58.9786995314634,0.0384510205396142,0.147026141698954,0.6152318002448,0.855399396199605
MPV17,109.301877619483,0.0406756726693065,0.139949977957598,0.613199155679735,0.855399396199605
MEMO1,49.786344087915,0.0378712199937577,0.148701582963114,0.614478021883042,0.855399396199605
CAPG,104.187143412662,0.0424769652052866,0.134284857917931,0.616047651447052,0.855399396199605
CYBRD1,116.853032048634,0.0388671157736364,0.143885026956019,0.615056374145677,0.855399396199605
SLC16A14,13.172241851862,0.0174723797090497,0.165209608045893,0.613244794568015,0.855399396199605
UQCRC1,127.086190734783,0.0429801609743852,0.130335797646445,0.616077295337188,0.855399396199605
ABHD14A,41.0779207553132,0.0352043007873925,0.153024461840164,0.615198597790783,0.855399396199605
RFT1,33.1063781552903,0.0324791008797767,0.15722491987845,0.613949432231473,0.855399396199605
BMP2K,117.585957663935,0.0404958729336523,0.141417649068293,0.613855788000498,0.855399396199605
PAQR3,58.3986965236209,-0.0324716179158661,0.155628555398353,0.614054675827824,0.855399396199605
SCRG1,9.79758430867161,-0.0161539571861712,0.165430523328856,0.614966895346701,0.855399396199605
SLC25A4,29.4857620392517,0.0287571640742721,0.160358524070035,0.615913801119175,0.855399396199605
AMACR,22.5313821591301,-0.0239359162321391,0.162150945490463,0.613821679388661,0.855399396199605
PARP8,63.7618972933835,0.0278323919134164,0.159718118704836,0.616190607196093,0.855399396199605
ZFP62,66.2497207938691,-0.033413569084934,0.154311342392651,0.615362597051103,0.855399396199605
AIF1,1427.04420237012,0.0420053362599992,0.124541066918365,0.614344157014746,0.855399396199605
VNN2,26.7257863464896,0.0217704132662856,0.163722890139686,0.612938060296796,0.855399396199605
NUP43,61.4336020182408,-0.0368046428214516,0.148162801206996,0.614536371595165,0.855399396199605
RAPGEF5,10.9635919773865,-0.00770430404205422,0.167584051442668,0.616140884151817,0.855399396199605
BLVRA,134.751717493207,0.0430881943003654,0.12893663780014,0.613941082185906,0.855399396199605
LMTK2,35.0993631217376,-0.022904079612401,0.162327298127954,0.615370302957662,0.855399396199605
CRLF2,3.20940784310627,-1.75054876060955e-05,0.166514328790285,0.614606008508343,0.855399396199605
MMGT1,57.051693187147,-0.0351774632152797,0.150985370752104,0.615601582721059,0.855399396199605
FZD3,39.1237784326117,0.0290715536284298,0.159037704388685,0.614755722023894,0.855399396199605
RIC1,59.0900597840588,0.0343198488285449,0.151903187413128,0.613940215649822,0.855399396199605
DCAF10,83.3446803016487,-0.034600187330383,0.150032565751562,0.615620091628096,0.855399396199605
GPR107,57.0909462274937,0.0376376194730116,0.148739439357231,0.615569046818846,0.855399396199605
ASB13,15.5817324924829,0.0265711503149824,0.161653024109143,0.615529878540251,0.855399396199605
FAM149B1,31.2293615843278,0.0284067300483133,0.159826437079634,0.613499381235693,0.855399396199605
CASC1,7.93154844841489,0.0220358155469015,0.167396807815304,0.613524497561983,0.855399396199605
YEATS4,83.4885818392276,-0.0377749395593895,0.145427983439217,0.614637356788513,0.855399396199605
HAUS4,35.5107600247774,-0.032189722621582,0.156385800413499,0.615084595737479,0.855399396199605
USP7,133.988766019085,0.0430801948431814,0.11792564449276,0.61621541869083,0.855399396199605
SULT1A2,2.1921786043473,0.0145553755287003,0.16670997756239,0.6147445320719,0.855399396199605
KIAA0100,57.6294050357147,-0.0363419943512312,0.153121736551504,0.613284231336029,0.855399396199605
CUEDC1,29.5814288587117,0.0108977738947734,0.166584348087349,0.61605830152735,0.855399396199605
CEP131,11.7655810676935,-0.022940094869957,0.163627538461368,0.615695689130256,0.855399396199605
LMAN1,171.967161227774,-0.0423168970217365,0.128157563210259,0.614835122108199,0.855399396199605
GPX4,337.028196802285,0.0433497424678951,0.126641702899319,0.614417764901606,0.855399396199605
DPP9,41.9551684226366,-0.0297923386734435,0.158584317917307,0.61575365825219,0.855399396199605
C19orf12,42.3610533091839,0.0362047306191424,0.152479818304769,0.614900733556383,0.855399396199605
SYNE4,2.70115189539337,0.0251939175081766,0.170593909837414,0.614719116730638,0.855399396199605
ZDHHC8,19.2667136701315,-0.0252084111867322,0.161324823870042,0.613896684437205,0.855399396199605
ALMS1,59.9155785375946,0.0375251018306985,0.147609145993684,0.616501409635604,0.855634919994573
PITPNB,131.584694239573,-0.0459644516959948,0.111016928698378,0.616534151410724,0.855634919994573
BCL10,64.7007471880955,-0.0379864234368939,0.146029337753504,0.616773715077357,0.855828277792052
SNX9,112.143941308612,0.0330194619114056,0.156328858349552,0.616822575823296,0.855828277792052
ZCCHC17,98.9936436614376,-0.0361159528098669,0.151074899010442,0.617494884782605,0.856575987196783
MROH7,26.0319615662342,-0.0248990822530771,0.1627290774031,0.617563373391211,0.856575987196783
KCP,11.7608985667228,0.0112246245285727,0.166313216507295,0.617585317598238,0.856575987196783
PBXIP1,124.999821656949,0.0415769799562584,0.130499079592532,0.617881210879658,0.856858697469923
CHD1,238.59327060594,0.0423917364807975,0.124827463538872,0.617938428253789,0.856858697469923
EXOC8,33.58362838998,-0.0226142072133026,0.162699118551359,0.618164776929888,0.856904629306619
ZXDC,41.2803583972845,-0.0289856474921959,0.159871223859575,0.618195482571204,0.856904629306619
PUM3,105.654494859304,-0.0407116876315729,0.14124691895848,0.618071729176664,0.856904629306619
CCDC136,66.3223987977301,-0.0181898884946267,0.165210789286772,0.618386996241775,0.856963147857988
USP25,87.0201303069702,-0.0399832086049452,0.142146928684324,0.618331657903997,0.856963147857988
TLN1,182.299253625259,0.0419769838742995,0.126232902803001,0.618559911867626,0.857099310590265
CIRBP,1011.55608683766,0.0411661374385387,0.106505315619334,0.618688458246996,0.857173968220555
RAB33B,50.8473636540422,0.0397873679305437,0.145774461926432,0.61896389015651,0.85745208869274
MRPL13,86.1714114710164,-0.038335699009171,0.146629815341971,0.619358006599247,0.857894536167876
SERHL2,8.18206793687274,0.0232532195429854,0.163215793118986,0.619487929326814,0.857970977038464
ERMP1,125.91657372831,0.0399192563925066,0.141419425961111,0.619783843266334,0.858182958038263
PUS1,34.5084540301889,0.0275700721488381,0.160815087063616,0.619790496959515,0.858182958038263
C1orf112,16.5403505520313,0.0219903599266699,0.163928508275992,0.620474946945898,0.858613834281302
SRGAP2,52.5227286881016,0.0372721609875845,0.148506163819121,0.620461308094759,0.858613834281302
PRKCE,97.3476332578451,-0.0342835364705847,0.153529199760594,0.62032968710872,0.858613834281302
GALNT3,12.7039657650269,0.0182449116746037,0.16493402726118,0.620683166289598,0.858613834281302
PARL,103.337449346158,0.0393364113614632,0.142853596714075,0.620874543725653,0.858613834281302
CLCN1,7.41572903666206,0.0190509628122806,0.166219242821753,0.620924394791234,0.858613834281302
ZNF704,44.8602758508131,0.0173612763618093,0.163830227202055,0.620735922440859,0.858613834281302
ANAPC2,9.72569797547887,0.0306920188854435,0.16245523734174,0.620672911761508,0.858613834281302
GANAB,109.751621577619,-0.0405606990952966,0.140011921294993,0.620769774823828,0.858613834281302
CEP83,93.2152196567804,-0.0392771915083454,0.140930717672209,0.62064581364929,0.858613834281302
ZNF333,65.7378534558097,0.0355719663699342,0.150932320091073,0.620862173921713,0.858613834281302
F2R,106.844695214215,0.0397416197594177,0.142849250619339,0.621521060832986,0.858796028344278
CUL7,17.7358567277046,0.0279248695064148,0.160935466780996,0.621239490109831,0.858796028344278
PKIA,32.9103251742577,0.024522778834999,0.162079988605456,0.621442675252406,0.858796028344278
GTF2F2,111.405909884034,0.0387998198171377,0.143663050755657,0.621465758995925,0.858796028344278
DAAM1,77.7920974374273,-0.0336730570360844,0.152857889011006,0.621579808319913,0.858796028344278
ACTG1,2733.35454752381,0.0397598041347331,0.101038584649229,0.621203301972012,0.858796028344278
CRKL,68.8638949712717,0.0339078485407493,0.153360297426005,0.62130020933205,0.858796028344278
CEP128,44.1806181271029,0.0283018669237618,0.159319625760432,0.621704872764566,0.858865455997258
IRAK2,12.2145233205491,0.0212503009712544,0.164088480609717,0.621865041287572,0.858880013712864
ERLIN1,111.754824367796,-0.0375280315644015,0.144176544898519,0.621851620593025,0.858880013712864
PEX19,41.3891561814468,-0.0320391371265193,0.156136979426486,0.622093739656799,0.858989190673569
SHARPIN,41.7637396928068,-0.0324629850119394,0.154362436214421,0.622075221787738,0.858989190673569
VPS72,88.9510540782432,0.0376173306075417,0.147210788746849,0.622607622216797,0.859072884806944
SETD5,159.721241161687,0.0408792523643309,0.137429139120454,0.622776872805439,0.859072884806944
ST8SIA4,128.896950758315,0.0414608843330028,0.128034684393518,0.62315878533733,0.859072884806944
VNN1,13.3220911489054,-0.0196948418198137,0.164492406082085,0.62350597940069,0.859072884806944
CCDC28A,107.697001079451,-0.0380825107898697,0.143879535740875,0.622503442671142,0.859072884806944
LTV1,75.6715150466128,-0.0375121808299155,0.148067819816061,0.622334712538705,0.859072884806944
CLCN5,22.1284401641901,0.0174480026026379,0.165902476164635,0.623417997489419,0.859072884806944
MRPL16,326.735110009224,0.0418150467538301,0.122494683381,0.622518916233391,0.859072884806944
HIF1AN,53.6805339747219,0.0386434966300405,0.144105646789527,0.623320409057559,0.859072884806944
HPS6,7.24676641469569,0.0186974932385696,0.164899674195247,0.623576162813264,0.859072884806944
CACNA1C,35.8519384025138,0.0252929850021249,0.162864976555465,0.623219604038517,0.859072884806944
TESPA1,198.191556457424,0.0407857808864453,0.13396816966663,0.623298991982558,0.859072884806944
CRYL1,102.330984076458,0.0416330135376121,0.131192148221285,0.623533696323766,0.859072884806944
EARS2,21.7443461684002,0.0274421167531711,0.161025278685781,0.62346610210204,0.859072884806944
ATMIN,43.6951359288592,0.0285850183923947,0.158799022334438,0.623391702566324,0.859072884806944
KCNAB3,9.76134934569218,0.0139075958089936,0.165843662852534,0.623284817843466,0.859072884806944
TNFSF9,3.19809338693349,0.022505164251476,0.168088579022193,0.622709676613553,0.859072884806944
ZNF599,19.8919470998272,-0.0242824417663518,0.162170923796211,0.62307385372678,0.859072884806944
MRPS12,63.4156012123322,-0.0381222253768068,0.145442402230502,0.62299571603315,0.859072884806944
BRIX1,105.86304149104,0.0410176324921862,0.132298926291386,0.6237863385884,0.859229304517747
ELP2,188.26572823091,-0.0407591008808874,0.112418989563244,0.623839394874166,0.859229304517747
CASP7,38.6276421020189,-0.0331978566804597,0.15473350388837,0.623941400561001,0.859266708066254
ITM2C,207.559621585785,-0.0402987670716959,0.137724172913604,0.624027750334853,0.859275838242395
RAB3IL1,4.3545710285718,-0.00755316827178103,0.166999047006916,0.624125667039052,0.859275838242395
ZNF112,10.3919591453975,-0.0145912426785634,0.165485522704801,0.624172579712834,0.859275838242395
TNFRSF18,2.34775246553944,-0.00737458380616666,0.167174406416858,0.624372508463793,0.85944800925232
COPE,194.583526672268,0.040844577144437,0.13435830757739,0.624460618754886,0.859466239456431
NRM,50.47668707504,0.0308877650576659,0.155775546632149,0.624735037870247,0.859562181411477
SH3KBP1,158.715924815017,0.0412957705436668,0.131437294068384,0.624642254619636,0.859562181411477
ZNF438,27.7643575404093,0.0239706161368966,0.161941000480489,0.624754951367366,0.859562181411477
ABCA5,89.2308733209667,-0.0394828745388127,0.142104927847114,0.624880803937625,0.859632310270094
LRPAP1,113.227398312033,-0.0410009411120494,0.130681262381433,0.625277154814907,0.859971455286346
PHACTR2,191.909539889182,-0.050263883082966,0.12226892423009,0.625208951161532,0.859971455286346
LAPTM4B,458.464406549568,0.0411560118319125,0.132316997049526,0.625531272640202,0.860011857474193
ZNF143,48.4789326254191,-0.0304881978495009,0.157732392289827,0.625429625311483,0.860011857474193
CRTAM,3.41268479123779,-0.00434535458809996,0.166209111327818,0.62547640359886,0.860011857474193
FADD,18.9076215440739,-0.0151042733532969,0.165587226211048,0.625831221670322,0.860239219747041
MED16,28.2266135980888,-0.0328370525969993,0.152781806250939,0.625846512484955,0.860239219747041
SCRN1,114.257780101032,0.0401109747936712,0.136224547288574,0.626206528809577,0.860528004636574
PIAS4,17.7155976423936,-0.0269666339498338,0.160367954584821,0.62620141579363,0.860528004636574
RAB3A,6.2847294585682,0.0157762912327901,0.166347076396762,0.626324418473441,0.860586992707971
TP53BP2,49.449299013825,0.0285783396175305,0.158501766916818,0.626507721231438,0.860735835296423
TXNDC12,120.386058936387,-0.0405382968582492,0.13586451906388,0.626619981191593,0.860787050865082
CENPP,69.7399417896181,0.0199832889446775,0.164521681342345,0.626718746128422,0.860819718300345
MAP7,190.282236295111,-0.0390021579809422,0.138966421152514,0.627060139086241,0.861185595969619
SPATA6,51.6349647788208,-0.0304367037564648,0.156465776989096,0.627341386968108,0.861365760362862
TFB2M,45.6109012864645,-0.0322057064148503,0.155574545556782,0.627339259604115,0.861365760362862
GON4L,128.627265515011,-0.0410780768102415,0.123672766100665,0.6286474687505,0.861458447500967
PAPOLG,59.6480139606842,-0.034441791299147,0.151984794051218,0.628845525743685,0.861458447500967
SPOPL,58.362790285608,-0.031965180694829,0.155100135112824,0.628465732151736,0.861458447500967
FASTKD2,80.5200118010851,-0.0402756608291782,0.132877177185081,0.628275128596058,0.861458447500967
TBC1D5,398.78462796189,0.0401783319289013,0.129887373315182,0.62834761998365,0.861458447500967
SIL1,170.083964344492,-0.039300377881881,0.138390940183435,0.629042616912468,0.861458447500967
L3MBTL3,50.402684298313,0.0402490543213024,0.13618504058432,0.629066713001725,0.861458447500967
MUC12,5.68643805962199,0.00594203424771227,0.167649927073923,0.627766107374609,0.861458447500967
DYNLT3,73.760184934589,0.0387903604356123,0.138758656255605,0.628232065657682,0.861458447500967
TOMM5,67.8058886314395,-0.04024763000329,0.132984499528078,0.628240575386367,0.861458447500967
ZFP91,92.3035087609179,0.0409779470518425,0.132433050103211,0.628766548754718,0.861458447500967
ATG2A,25.5742474706148,0.0252205183558171,0.159680115288557,0.628991200038041,0.861458447500967
NOLC1,163.36754998178,-0.0411720945935893,0.131499603007807,0.628378567714886,0.861458447500967
GPN3,57.5128294151772,-0.0372151776727584,0.146741204742727,0.628518118538336,0.861458447500967
HVCN1,17.9713071364607,-0.020475527002146,0.163950734880443,0.628045167973465,0.861458447500967
EGLN3,50.9200898935671,-0.0356642292321332,0.150456076075475,0.628990740703752,0.861458447500967
GOLGA5,38.6847444783644,-0.0268815469571042,0.159657242535624,0.629134810439731,0.861458447500967
KIF23,18.1713066454347,-0.0164313374693993,0.16520531623341,0.628895265757818,0.861458447500967
CHD2,232.981495719096,0.041052555683828,0.121667777961843,0.6288390913065,0.861458447500967
KCTD2,30.5035246780454,0.0282407794348064,0.159719421568848,0.628890927295273,0.861458447500967
ARL16,62.6872545835746,-0.0382826515312099,0.138608377212586,0.629105148332334,0.861458447500967
TGIF1,54.5730254577146,-0.0340154157059067,0.15327473972196,0.627619891989347,0.861458447500967
GADD45GIP1,105.373916075408,0.0340236337052548,0.151589758678667,0.628382886123664,0.861458447500967
KTI12,36.0295556375452,0.0251460705741997,0.162204864518416,0.629237299712223,0.861466148151816
AKAP10,71.5058046024253,-0.0350310058547541,0.148815322435293,0.629365556145408,0.861466148151816
CDK12,127.451322731928,0.0409207790969375,0.130638404978392,0.629290709828429,0.861466148151816
PSD4,39.2856979377688,-0.0314503686941105,0.155941377598454,0.629534950445105,0.861541203708557
WDR25,16.7358220781567,0.0173319430638356,0.164990772875604,0.629570484138596,0.861541203708557
NT5DC2,15.9726746695248,-0.0178739042599002,0.164889730546097,0.629817075192378,0.861775926484922
STAP1,59.8489401742644,-0.0248186810172363,0.160312514356585,0.63008548214477,0.861937718663247
PHLDB3,15.8643903813216,-0.0219635576624078,0.16335333974189,0.630053118133041,0.861937718663247
C9orf85,42.8169494202577,-0.0340239796617677,0.150414527829109,0.63029449551796,0.861987386590969
USP12,78.7255514828803,0.0271780281742553,0.16091420234118,0.630286605400044,0.861987386590969
CCDC134,3.73924979745344,-0.0108501767724336,0.167354582148057,0.630347047946967,0.861987386590969
PDS5A,213.40323960505,-0.040478674604075,0.132482945420628,0.630432984317762,0.862002222483076
FAM72D,0.238493895851677,-0.00146143118267679,0.168658919015551,0.630592646229006,0.862015191558584
ALKBH1,24.74433895707,-0.027499313794602,0.159630408402412,0.63052392951017,0.862015191558584
ZFP30,43.899815127892,0.0311691627906463,0.156505052371417,0.630938622857626,0.862385449506554
NUDT5,106.484455582207,-0.0399802492550432,0.133768821316104,0.631196154221864,0.862532061714914
OSGEP,92.5050662815203,0.0400585840867664,0.134887316910184,0.631144225870185,0.862532061714914
COX10,32.9095620318751,-0.0318558932694986,0.154721719332296,0.631343267590565,0.86263041084738
MUTYH,43.059132446736,-0.0350161193352207,0.150680078048442,0.631527654788581,0.862779659285125
COQ6,35.1103346467124,-0.0280229998659408,0.156449014813708,0.63161077881025,0.862790545066834
EVC2,16.1244410050636,-0.0154107624568298,0.165866447809127,0.631927063641994,0.862994762955333
JMJD1C,445.227247359601,0.0403145020589478,0.108600243083294,0.631950488312652,0.862994762955333
SAXO2,7.7378436530496,-0.0131498371092305,0.166525288443343,0.631985798969119,0.862994762955333
FAM3C,78.4404827073396,0.0323748183271991,0.153839194619128,0.632136393211928,0.863097739542451
TAF13,26.7351849224339,0.0301527097402044,0.15772553719635,0.632435654475708,0.863282354056394
EAF2,219.577056864779,0.0407459318640671,0.125390416357201,0.632497202087834,0.863282354056394
PPP1R16A,16.9724170276753,-0.0191046831157579,0.163799213032678,0.632474425843601,0.863282354056394
SP4,55.4298847921972,0.0312394159278475,0.156104475471335,0.632730657424544,0.863498329438156
BDP1,147.20827539101,0.04033498109076,0.112683244861641,0.632856973100753,0.863568055532705
NOTCH2,89.5440170065103,0.0410327415449604,0.130524626033472,0.633046263538273,0.863621046395647
ZNF517,10.0446802399824,0.0157287343619748,0.166257557454273,0.633026975876688,0.863621046395647
NISCH,58.0698976306925,0.0370267617044389,0.151333185679642,0.633234121905643,0.863719648174732
